SERVICIO	I / O	VARIABLE	TIPO_DATO	LONGITUD	CARDINALIDAD	CAMPO	DESCRIPCION	PATH	VALOR	Observacion
CrearActualizarClientePN	IN	cuentaDECEVALCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:cuentaDECEVALCLI		
CrearActualizarClientePN	IN	nroPersonasCargoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:nroPersonasCargoCLI		
CrearActualizarClientePN	IN	origenCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:origenCLI		
CrearActualizarClientePN	IN	SexoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:SexoCLI		
CrearActualizarClientePN	IN	estadoCivilCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:estadoCivilCLI		
CrearActualizarClientePN	IN	nivelEducacionCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:nivelEducacionCLI		
CrearActualizarClientePN	IN	profesionCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:profesionCLI		
CrearActualizarClientePN	IN	vincGrupoBolivarCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:vincGrupoBolivarCLI		
CrearActualizarClientePN	IN	fechaPensionadoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaPensionadoCLI		
CrearActualizarClientePN	IN	fechaMarcaActualExonerCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaMarcaActualExonerCLI		
CrearActualizarClientePN	IN	clasificacionRiesgosSARLAFT	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:clasificacionRiesgosSARLAFT		
CrearActualizarClientePN	IN	fechaActInformacionClienteCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaActInformacionClienteCLI		
CrearActualizarClientePN	IN	diasActDatosCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:diasActDatosCLI		
CrearActualizarClientePN	IN	usuarioCreaClienteCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:usuarioCreaClienteCLI		
CrearActualizarClientePN	IN	ordenanteCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:ordenanteCLI		
CrearActualizarClientePN	IN	accionistaDaviviendaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:accionistaDaviviendaCLI		
CrearActualizarClientePN	IN	indClienteEstablecimCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:indClienteEstablecimCLI		
CrearActualizarClientePN	IN	estadoExoneradoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:estadoExoneradoCLI		
CrearActualizarClientePN	IN	modalEntreInfoAnualCostoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:modalEntreInfoAnualCostoCLI		
CrearActualizarClientePN	IN	clienteDaviplata	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:clienteDaviplata		
CrearActualizarClientePN	IN	clienteFiduciaria	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:clienteFiduciaria		
CrearActualizarClientePN	IN	flagTradingElectronico	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:flagTradingElectronico		
CrearActualizarClientePN	IN	identifBienEntregadoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:identifBienEntregadoCLI		
CrearActualizarClientePN	IN	portafolioPersonaNatural	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:portafolioPersonaNatural		
CrearActualizarClientePN	IN	ingresoCertificadoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:ingresoCertificadoCLI		
CrearActualizarClientePN	IN	viviendaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:viviendaCLI		
CrearActualizarClientePN	IN	claseRecursoEntregadoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:claseRecursoEntregadoCLI		
CrearActualizarClientePN	IN	declaraRentaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:declaraRentaCLI		
CrearActualizarClientePN	IN	retefuenteCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:retefuenteCLI		
CrearActualizarClientePN	IN	anoinicVidaLaboralCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:anoinicVidaLaboralCLI		
CrearActualizarClientePN	IN	particbilleteraCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:particbilleteraCLI		
CrearActualizarClientePN	IN	oficinaDeAsignacion	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:oficinaDeAsignacion		
CrearActualizarClientePN	IN	montoPreapFirmeTotCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:montoPreapFirmeTotCLI		
CrearActualizarClientePN	IN	montoPreapRotativoFirmeCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:montoPreapRotativoFirmeCLI		
CrearActualizarClientePN	IN	montoPreapConsumoFirmeCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:montoPreapConsumoFirmeCLI		
CrearActualizarClientePN	IN	fechaLiberapreapCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaLiberapreapCLI		
CrearActualizarClientePN	IN	montoPreaprobadoVehiculo	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:montoPreaprobadoVehiculo		
CrearActualizarClientePN	IN	fechaUltActuaprCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaUltActuaprCLI		
CrearActualizarClientePN	IN	montoPreaprobadoHipotecario	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:montoPreaprobadoHipotecario		
CrearActualizarClientePN	IN	trader	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:trader		
CrearActualizarClientePN	IN	segmentoSARLAFT	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:segmentoSARLAFT		
CrearActualizarClientePN	IN	twitterCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:twitterCLI		
CrearActualizarClientePN	IN	clientePEPSCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:clientePEPSCLI		
CrearActualizarClientePN	IN	leyVictimasCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:leyVictimasCLI		
CrearActualizarClientePN	IN	funcionarioPublicoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:funcionarioPublicoCLI		
CrearActualizarClientePN	IN	manejaRecursosPublCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:manejaRecursosPublCLI		
CrearActualizarClientePN	IN	nacionalidadCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:nacionalidadCLI		
CrearActualizarClientePN	IN	ingresoMensualCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:ingresoMensualCLI		
CrearActualizarClientePN	IN	cliEntregaBienEnFiduciaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:cliEntregaBienEnFiduciaCLI		
CrearActualizarClientePN	IN	intervenDeProyectoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:intervenDeProyectoCLI		
CrearActualizarClientePN	IN	flagEntidadPublicaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:flagEntidadPublicaCLI		
CrearActualizarClientePN	IN	paisNacimientoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:paisNacimientoCLI		
CrearActualizarClientePN	IN	nacionalidadAmericanaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:nacionalidadAmericanaCLI		
CrearActualizarClientePN	IN	esContratistaEstadoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:esContratistaEstadoCLI		
CrearActualizarClientePN	IN	ciudadaniaAmericanaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:ciudadaniaAmericanaCLI		
CrearActualizarClientePN	IN	pasaporteAmericanoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:pasaporteAmericanoCLI		
CrearActualizarClientePN	IN	nroPasapAmericanoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:nroPasapAmericanoCLI		
CrearActualizarClientePN	IN	tarjetaVerdeCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:tarjetaVerdeCLI		
CrearActualizarClientePN	IN	numeroTINCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:numeroTINCLI		
CrearActualizarClientePN	IN	motivoEstadiaUSACLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:motivoEstadiaUSACLI		
CrearActualizarClientePN	IN	otroMotivoEstadiaUSACLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:otroMotivoEstadiaUSACLI		
CrearActualizarClientePN	IN	mas180DiasUSAUltAFiscalCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:mas180DiasUSAUltAFiscalCLI		
CrearActualizarClientePN	IN	mas122DiasPromUSAult3anosCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:mas122DiasPromUSAult3anosCLI		
CrearActualizarClientePN	IN	otraNacionalidadCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:otraNacionalidadCLI		
CrearActualizarClientePN	IN	cualOtraNacionalidadCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:cualOtraNacionalidadCLI		
CrearActualizarClientePN	IN	tieneResidLegalOtroPaisCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:tieneResidLegalOtroPaisCLI		
CrearActualizarClientePN	IN	direcOtroPaisCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:direcOtroPaisCLI		
CrearActualizarClientePN	IN	paisDirecOtroPaisCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:paisDirecOtroPaisCLI		
CrearActualizarClientePN	IN	ciudadDirOtroPaisCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:ciudadDirOtroPaisCLI		
CrearActualizarClientePN	IN	impactadoFATCACLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:impactadoFATCACLI		
CrearActualizarClientePN	IN	actividadLaboralCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:actividadLaboralCLI		
CrearActualizarClientePN	IN	fechaMarcaActualColor	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaMarcaActualColor		
CrearActualizarClientePN	IN	contadorMarcaColor	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:contadorMarcaColor		
CrearActualizarClientePN	IN	contadorMarcaLibre	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:contadorMarcaLibre		
CrearActualizarClientePN	IN	fechaPrimeraMarcaColor	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaPrimeraMarcaColor		
CrearActualizarClientePN	IN	fechaPrimeraMarcaRel	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaPrimeraMarcaRel		
CrearActualizarClientePN	IN	autenticadoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:autenticadoCLI		
CrearActualizarClientePN	IN	autenticacionUsuarioCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:autenticacionUsuarioCLI		
CrearActualizarClientePN	IN	tipoDeActividades	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:tipoDeActividades		
CrearActualizarClientePN	IN	metodoAutenticacion	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:metodoAutenticacion		
CrearActualizarClientePN	IN	reconocimientoPublicoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:reconocimientoPublicoCLI		
CrearActualizarClientePN	IN	politicamenteExpuestCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:politicamenteExpuestCLI		
CrearActualizarClientePN	IN	cargoPepsCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:cargoPepsCLI		
CrearActualizarClientePN	IN	fechaVinculacionCargoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaVinculacionCargoCLI		
CrearActualizarClientePN	IN	fechaDesvinculacionCargoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:fechaDesvinculacionCargoCLI		
CrearActualizarClientePN	IN	representanteOrganizacionInterCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:representanteOrganizacionInterCLI		
CrearActualizarClientePN	IN	familiarPersonaPublicaExpuestaCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:familiarPersonaPublicaExpuestaCLI		
CrearActualizarClientePN	IN	origenFondosCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:origenFondosCLI		
CrearActualizarClientePN	IN	indicadorSegmentoCLI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:indicadorSegmentoCLI		
CrearActualizarClientePN	IN	tipoTelefonoTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:tipoTelefonoTL		
CrearActualizarClientePN	IN	telefonoPpalTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:telefonoPpalTL		
CrearActualizarClientePN	IN	ciudadTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:ciudadTL		
CrearActualizarClientePN	IN	indicativoTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:indicativoTL		
CrearActualizarClientePN	IN	activoTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:activoTL		
CrearActualizarClientePN	IN	extensionTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:extensionTL		
CrearActualizarClientePN	IN	tipoTL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Telephone:dav_Telephone:tipoTL		
CrearActualizarClientePN	IN	numeroCL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PrincipalCellphone:dav_PrincipalCellphone:numeroCL		
CrearActualizarClientePN	IN	tipoTelefonoCL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PrincipalCellphone:dav_PrincipalCellphone:tipoTelefonoCL		
CrearActualizarClientePN	IN	tipoCL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PrincipalCellphone:dav_PrincipalCellphone:tipoCL		
CrearActualizarClientePN	IN	emailEM	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PrincipalEmail:dav_PrincipalEmail:emailEM		
CrearActualizarClientePN	IN	claseCelularEM	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PrincipalEmail:dav_PrincipalEmail:claseCelularEM		
CrearActualizarClientePN	IN	tipo	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PrincipalEmail:dav_PrincipalEmail:tipo		
CrearActualizarClientePN	IN	ciudadDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:ciudadDI	16911001	
CrearActualizarClientePN	IN	paisDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:paisDI	169	
CrearActualizarClientePN	IN	departamentoDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:departamentoDI	16911	
CrearActualizarClientePN	IN	municipioDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:municipioDI		
CrearActualizarClientePN	IN	codigoPostalDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:codigoPostalDI		
CrearActualizarClientePN	IN	tipoDireccionDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:tipoDireccionDI	1	
CrearActualizarClientePN	IN	direccionDI	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_PersonalAddress:dav_PersonalAddress:direccionDI	KR 15 # 8346 AP 707	
CrearActualizarClientePN	IN	rolCoberturaPT	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Position:dav_Position:rolCoberturaPT		
CrearActualizarClientePN	IN	puestoTrabajoPT	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Position:dav_Position:puestoTrabajoPT		
CrearActualizarClientePN	IN	divisionPT	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Position:dav_Position:divisionPT		
CrearActualizarClientePN	IN	hobbieHB	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Hobby:dav_Hobby:hobbieHB		
CrearActualizarClientePN	IN	tipo	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Hobby:dav_Hobby:tipo		
CrearActualizarClientePN	IN	tipoIdentificacionRelRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:tipoIdentificacionRelRL		
CrearActualizarClientePN	IN	noIdentificacionRelRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:noIdentificacionRelRL		
CrearActualizarClientePN	IN	claseRelacionRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:claseRelacionRL		
CrearActualizarClientePN	IN	relacion	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:relacion		
CrearActualizarClientePN	IN	porcentajParticipGFRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:porcentajParticipGFRL		
CrearActualizarClientePN	IN	impuestos	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:impuestos		
CrearActualizarClientePN	IN	grupoFamiliarRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:grupoFamiliarRL		
CrearActualizarClientePN	IN	impactadoFATCARL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:impactadoFATCARL		
CrearActualizarClientePN	IN	porcentajeParticipacionRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:porcentajeParticipacionRL		
CrearActualizarClientePN	IN	numeroTINRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:numeroTINRL		
CrearActualizarClientePN	IN	tipoRelacionRL	string		0..n			cre:crearActualizarClientePN:Request:Data:contact:listOfDAV_Relaciones:dav_Relaciones:tipoRelacionRL		
